price,1h,24h,7d,24h_volume,mkt_cap,log_return,price_ma_3,volatility_3
9.742882013195307e-06,0.9036295369211514,0.5633687653311529,0.11536972512582266,0.0017128425298391225,0.012941560701073797,0.20895983657154815,0.9346115233530005,0.9907579837475549
3.4936811645119914e-05,0.9173967459324155,0.5560098119378577,0.10801393728222994,0.011486309608891897,0.012622456200248221,0.46346864204018495,0.9346444922997462,0.9907405089251611
2.4247821326255623e-05,0.8811013767209012,0.5273916598528209,0.10801393728222994,0.005370029465045675,0.01199665202763874,0.43083166451525834,6.469095968491036e-05,2.17236546115132e-05
0.0006987362335864806,0.902377972465582,0.5699100572363041,0.11478900503290744,0.013546273666892563,0.010670314753914648,0.5048843182811092,0.0007148859163920408,0.0006692851830374032
0.0026551976877294383,0.9011264080100125,0.5388389206868356,0.12524196670538132,0.01269903965983263,0.00974729496415794,0.4646212576116236,0.0031875954178651007,0.002367662160883086
0.06660581838628844,0.9136420525657072,0.5568274734260016,0.12098335269066973,0.00035085947785669515,0.008899929577400207,0.5021283563832093,0.06601984378735269,0.06497639804158625
0.00025741636936450134,0.9324155193992489,0.5543744889615698,0.12562911343399147,0.0069465885528498805,0.008788784600801899,0.32767440956508864,0.06560337540002124,0.0652081306566575
0.00034961073352302366,0.9098873591989988,0.5805396565821749,0.12775842044134725,0.012443688319602554,0.008545133045951286,0.44417367823792875,0.06342761999330843,0.06632832923178571
1.473942218225569e-06,0.8948685857321652,0.5322976287816843,0.10859465737514515,0.010499794816348582,0.007826486374267529,0.3294028780962444,0.0005738801808237602,0.000312350876707049
0.0010279671603315194,0.9061326658322904,0.5478331970564185,0.11672473867595816,0.0015723325558166846,0.00739350686441751,0.5682109400487367,0.0013010399379236157,0.000904342228360074
0.0071710232142625325,0.9036295369211514,0.5404742436631234,0.11556329849012772,0.0237944021885613,0.007148552736358724,0.4766938245512918,0.007738327006758482,0.006717865638151537
0.00014484219839198994,0.8898623279098873,0.5363859362224038,0.11866047231900888,1.4355285128307275e-05,0.007064448987400065,0.3605394420442033,0.007873621951046727,0.006631315246061784
0.00046218490449553514,0.8973717146433041,0.5600981193785772,0.12195121951219509,0.003113805890881498,0.006287354696656119,0.4611496995502553,0.007339699862395321,0.006875531811087683
1.773550258219495e-05,0.9123904881101377,0.5396565821749794,0.10607820363917922,0.002616246481439371,0.006132704809425308,0.373293639506785,0.000589226024891338,0.00039645277025278483
4.536181035667979e-06,0.902377972465582,0.5494685200327064,0.1233062330623306,0.004444790807737398,0.005822792794164564,0.4109923587495442,0.0004568208795115858,0.00045118509639927506
0.00021956815670995015,0.9211514392991239,0.5609157808667211,0.11285327138985674,0.0032534753707986344,0.005202829029918279,0.5151914355499531,0.00022786629604185793,0.00020864106879432454
4.852529013105604e-06,0.8961201501877347,0.5224856909239575,0.10336817653890822,0.0011315977904962195,0.00497047886321784,0.3623279987186483,0.00021570878476415706,0.0002147719330488499
0.0012242441092900577,0.9261576971214018,0.5789043336058871,0.12524196670538132,0.0049882907267267485,0.0047266117845443075,0.5480029697392601,0.0013667328720007286,0.0011277314412483632
5.895586967589284e-05,0.9073842302878599,0.5813573180703189,0.11072396438250093,0.008307466624523871,0.004622066663658957,0.3778070974939342,0.0012151649377437688,0.001193544204341383
0.0006533669017505762,0.916145181476846,0.5535568274734259,0.10994967092528066,0.005447800077022901,0.004519657966852566,0.48589305898804686,0.001827160356194684,0.0010094492328495308
0.003943735235218681,0.9123904881101377,0.5682747342600163,0.1523422377080913,0.00550296263343598,0.004490547587318854,0.47381769292542986,0.004393512282306863,0.003625561131595503
7.472595828195586e-05,0.8923654568210263,0.6312346688470972,0.12582268679829653,0.01707310896611286,0.004408062204502983,0.35926956575562424,0.004408394330232396,0.0036158336601519125
0.00039449483186335696,0.9061326658322904,0.543744889615699,0.10123886953155244,0.002728326026892651,0.004358089102415959,0.4711552863589519,0.004164099789670196,0.0037207292453699374
0.004593705502536263,0.8848560700876096,0.5372035977105477,0.09388308168795971,0.00434274685925194,0.004317906260415446,0.48687654125613955,0.004777469118785596,0.004369419446761115
0.001303094552320373,0.8798498122653317,0.5355682747342599,0.1157568718544328,1.8788997687273245e-08,0.00402731246127999,0.4130500394927083,0.005936666174892827,0.0038280087110377035
1.1608739024928562e-06,0.916145181476846,0.5551921504497137,0.11343399148277192,0.00489339695034977,0.004003691351056567,0.2985102971137539,0.00556548152531119,0.004101102722391299
2.959924319383705e-05,0.9349186483103881,0.5461978740801308,0.09272164150212928,0.020248589404455515,0.003875146307341696,0.5024523545863268,0.0012583879010786706,0.0012882713853145352
0.000418999123389701,0.9011264080100125,0.5363859362224038,0.10007742934572203,0.004563756746786052,0.003848592016971886,0.49075755553993705,0.0004240773989149822,0.00040434249546548534
0.00022781712613466004,0.8986232790988735,0.5429272281275551,0.10782036391792486,0.0016232452782534521,0.0038330694396812677,0.42598026596644845,0.0006379702496529172,0.0003371947836115477
2.668784222041003e-05,0.9011264080100125,0.5470155355682746,0.10569105691056908,0.0009861584447221471,0.003825712220350122,0.3954739262286634,0.0006352227946512806,0.0003397351867873687
2.4222661969510253e-05,0.8785982478097623,0.5290269828291086,0.10801393728222994,0.00031404511454590623,0.0036097367663301167,0.43616367863127825,0.0002626768714490116,0.0002022661591372147
0.00069436913212634,0.8986232790988735,0.5944399018806213,0.16085946573751447,0.02603070991538177,0.0036035739813683604,0.5047803493076573,0.0007029565354612982,0.0006689944109857413
6.841792283953066e-05,0.9211514392991239,0.5551921504497137,0.10723964382500965,0.002051187700507073,0.00352177441169956,0.3920351024951717,0.0007423367238180913,0.000649247441813252
2.4205290610368807e-05,0.8811013767209012,0.5314799672935404,0.10840108401084009,0.0007705441413228011,0.003503170348501633,0.41743977613977024,0.0007423203306699148,0.0006492570032832081
1.069493439318072e-05,0.8848560700876096,0.5617334423548649,0.1689895470383275,0.006708434718994163,0.0034352847617410273,0.42185695884251506,9.714499714623305e-05,5.212734735781835e-05
7.399810803859911e-05,0.9073842302878599,0.5486508585445625,0.11053039101819587,0.001982189821269627,0.003350616187507788,0.4765309432497993,0.00010241095256603678,5.758171517993942e-05
5.466884585029725e-07,0.8798498122653317,0.5290269828291086,0.10820751064653501,7.220164378512869e-10,0.003071306864405529,0.3405513177411,8.008460679396523e-05,6.878016157165978e-05
0.0005269635761542864,0.8785982478097623,0.5674570727718724,0.1130468447541618,0.0003869117107874486,0.002729473524741112,0.5746422659236428,0.0005672812777235349,0.0004938134342937118
0.00017541190861297367,0.9311639549436797,0.4799672935404742,0.25687185443283,0.005140869094176146,0.002705336392633394,0.41622885348371547,0.0006629842936138811,0.000464367575477622
4.997905000782619e-05,0.904881101376721,0.5543744889615698,0.11730545876887338,0.005831166726800185,0.0025172635540811244,0.41313772397564824,0.0007096330342789421,0.00042825556788419334
8.265515913596711e-08,0.904881101376721,0.5502861815208503,0.06562137049941927,5.9446808289870595e-05,0.0024628665107460147,0.3108050211857235,0.00021242167972232773,0.00015634119798769557
1.7282464329054923e-05,0.9036295369211514,0.5372035977105477,0.11033681765389079,0.00046518041572061786,0.0024623709215443436,0.5442705096155204,6.319677509076372e-05,4.373123144053356e-05
5.312285054299033e-07,0.8798498122653317,0.5282093213409648,0.10801393728222994,1.6206101685359151e-09,0.002418072207119633,0.36888448300300936,1.6533445049047446e-05,1.6799830923213566e-05
0.00013174089401156834,0.902377972465582,0.5470155355682746,0.09775454897406115,0.000991757567413813,0.0023940023613718557,0.5476615624964034,0.00014077778313347527,0.00012354971064508234
3.942085405365417e-06,0.9111389236545683,0.5339329517579721,0.12040263259775452,0.0002779911210204442,0.002345851783441967,0.36835043920072996,0.00012818862377955893,0.00012940220321555601
0.0033345245815290764,0.9274092615769712,0.6353229762878168,0.13298490127758417,0.004873331866713408,0.002314820048762146,0.572046122178177,0.0032744391048344494,0.003269660404916475
0.003613533841482499,0.9061326658322904,0.5813573180703189,0.1225319396051103,0.004778214460286973,0.0022372185693541225,0.43968680229252244,0.006560166332208513,0.0034796753042547093
0.048100711182438506,0.9173967459324155,0.5862632869991823,0.13298490127758417,0.0016026198421992472,0.002199319412106104,0.4895351379547464,0.05194852404188667,0.04464475939125494
0.0009304352277217143,0.9036295369211514,0.6067048242027799,0.1022067363530778,0.0001983487379569867,0.0021672706566278005,0.35968008258897277,0.049679813074285144,0.04590551639967903
5.5263485067305095e-06,0.9136420525657072,0.5666394112837285,0.11517615176151759,0.00952383451291162,0.002125054168642934,0.3362146841812568,0.04627497865848475,0.04765807658002525
4.3931584988527025e-11,0.8898623279098873,0.5461978740801308,0.10859465737514515,0.0015161172328107912,0.0020748543805296036,0.20474092694127305,0.0008829008904351538,0.000927863611410014
0.0007889896637627183,0.8773466833541927,0.588716271463614,0.10840108401084009,0.0008740203508644397,0.002025649134171132,0.7700367140698999,0.0007494203682723027,0.0007863644543140371
1.0,0.9136420525657072,0.5600981193785772,0.1211769260549748,3.279573684547459e-06,0.002025501238197866,0.5800826908606078,0.9444324936788052,1.0000000000000002
0.00013513752848056654,0.9136420525657072,0.5363859362224038,0.09485094850948507,0.0017970612163722103,0.0018877628468177176,0.2610305885755142,0.9445600213403063,0.9999323314297359
0.002731379346534112,0.9036295369211514,0.5306623058053965,0.11053039101819587,0.0004095465032261417,0.0018550818160475591,0.4978355586829758,0.9463930317355649,0.9989631251933763
3.092029106149063e-06,0.9123904881101377,0.5421095666394112,0.10569105691056908,0.0012970479866853352,0.0018481250623476205,0.30327183151041137,0.002707661186323191,0.002665584104800059
1.9237890816156153e-09,0.904881101376721,0.5241210139002452,0.13588850174216024,0.0006463491151644721,0.0018449273475169199,0.29137675920958417,0.002580135298821756,0.0027307240512257497
0.0018708177421386417,0.8973717146433041,0.5404742436631234,0.10433604336043358,0.0023339850897354094,0.0017980040604214096,0.7121000633434722,0.001768033391254631,0.0018698234701102954
0.0004883875132563783,0.9111389236545683,0.5511038430089941,0.10472319008904372,0.0025593334796283626,0.0017283337375955763,0.411398998974106,0.002226001056090163,0.0016811883811728252
2.4261674742554178e-05,0.8811013767209012,0.5290269828291086,0.10820751064653501,0.00198261079327304,0.001725360427897625,0.37842474163856316,0.002248894698945933,0.0016642448400323619
0.00021786983947545105,0.8936170212765958,0.5355682747342599,0.10317460317460314,0.0005542928651143224,0.0017092455682708306,0.48171262792222497,0.0006890271217666777,0.0004037525929217724
0.0004466574326372577,0.8986232790988735,0.5355682747342599,0.11188540456833138,0.00014807523222456904,0.0017070427379733426,0.45235705064113724,0.0006496469334098845,0.0003661857939203759
7.715212575981173e-05,0.8923654568210263,0.5543744889615698,0.12698412698412695,6.779385684628351e-05,0.0016498533770656566,0.4031913327699875,0.0006995590326062852,0.00032295720054814625
3.0569710184979385e-05,0.9036295369211514,0.5494685200327064,0.14343786295005803,0.0007658610111801165,0.0016130198790604302,0.41969135093021614,0.0005228060941676553,0.0003948316697296069
1.0740758297189892e-06,0.9123904881101377,0.5985282093213409,0.0021293070073557657,3.1981340967619e-05,0.0016022407008458878,0.3715417236299881,0.00010231429881528805,6.627650820168439e-05
3.396634465397757e-05,0.9036295369211514,0.5690923957481602,0.11691831204026323,0.0023098626120286797,0.0015913159642518156,0.5067318381368936,6.15603829576765e-05,3.115786628868714e-05
1.9957774945211794e-05,0.9073842302878599,0.5731807031888797,0.15660085172280291,0.005606527252449162,0.0014920053677937699,0.4275219537596616,5.154602395400234e-05,2.8414088610037008e-05
5.3133067729038796e-05,0.8998748435544431,0.5535568274734259,0.12698412698412695,7.911287557447918e-05,0.0014906897522558246,0.457549785262982,0.00010067348491847113,2.8670718686590784e-05
6.07418593565292e-07,0.9036295369211514,0.5339329517579721,0.10859465737514515,0.000139548378618357,0.00146016840939027,0.34922776600708877,6.919305707962706e-05,4.5842081108503146e-05
2.956503390836035e-06,0.8998748435544431,0.5805396565821749,0.10782036391792486,3.728231902789594e-06,0.0014594483699534343,0.46954086199486633,5.314915622481927e-05,5.1224832592972264e-05
0.0030773508288763564,0.9123904881101377,0.5609157808667211,0.11536972512582266,0.0011374300711616482,0.0013747527909713888,0.5761687567487177,0.0029070680391749763,0.00307659633879292
6.11394204059631e-05,0.9086357947434294,0.5584627964022894,0.0933023615950445,0.0008046979180749758,0.0012995375617847944,0.3602113512731582,0.0029641913803624296,0.0030467347191461417
0.00015115023383441517,0.9111389236545683,0.5355682747342599,0.11401471157568716,0.00101250971450484,0.0012834132177644507,0.4560778732825637,0.003104040068205366,0.002973214402957948
4.809658633771891e-06,0.9136420525657072,0.5478331970564185,0.11188540456833138,0.001888466995720461,0.001267456444679426,0.3695722559854684,0.00020451895003350135,0.00012771226158306864
0.0023689099253424483,0.9011264080100125,0.5322976287816843,0.11382113821138208,0.004236633675833662,0.00124966517081313,0.5612980908727413,0.002382334947997552,0.002295151351713289
0.00043476921199576404,0.8886107634543179,0.5192150449713818,0.10917537746806037,8.345419143270841e-05,0.0012443880490878413,0.40439653360913863,0.0026499828560736637,0.002181812957122405
2.4238019609645085e-05,0.8785982478097623,0.5290269828291086,0.10782036391792486,0.0009948991070210596,0.0011971644056814035,0.380716545648702,0.002668317172790586,0.002169415432553661
2.71730757159812e-05,0.9123904881101377,0.543744889615699,0.11498257839721251,0.0009419295266641367,0.0011954312062128075,0.4403614766955511,0.0004584475331407735,0.00040904614926152554
0.00015818611952019712,0.8961201501877347,0.5535568274734259,0.10704607046070458,0.00013282825765855203,0.001177805855110723,0.47309828338069526,0.00019743930798528383,0.000132370407056056
0.00044374603166383065,0.9286608260325407,0.5723630417007358,0.13646922183507545,0.0007811168577626063,0.0011772167183458312,0.45858916852404735,0.0005933241058763315,0.00036890448758431226
0.00010286950102508373,0.9474342928660826,0.5928045789043336,0.12427409988385596,0.0010934607545194945,0.001080174823618025,0.4090386087410101,0.0006647579359188864,0.0003167987387276771
0.0007487152836303111,0.8473091364205257,0.48814390842191324,0.2562911343399148,2.5270765192851855e-05,0.0010668217588266323,0.4775371148559743,0.001222033392084204,0.0005596409181210756
1.724282075246676e-05,0.918648310387985,0.5568274734260016,0.10162601626016257,0.0019372650885656052,0.0010513928012630988,0.3631467909364451,0.000819547306956182,0.000692726603519319
2.383481592594646e-06,0.9073842302878599,0.5633687653311529,0.11517615176151759,0.0003601631679869793,0.0010487145567184782,0.39876305627839315,0.0007247198272636881,0.0007391189665919834
7.521119177752704e-05,0.9561952440550688,0.6001635322976288,0.07317073170731705,0.0018559720616591708,0.0009558949207026734,0.506688676783824,8.914190355172364e-05,6.649157587436356e-05
5.528968767606593e-06,0.9261576971214018,0.5854456255110384,0.11324041811846687,0.0011365132846189747,0.0009389195185959121,0.38621349883714823,7.808767862084669e-05,7.114832155042266e-05
4.900858301668385e-05,0.9136420525657072,0.5461978740801308,0.1068524970963995,0.002605099828385294,0.0009348150609486246,0.4814541551661041,0.00012208724078306116,6.07989538351788e-05
0.0013797614446206176,0.9061326658322904,0.6451349141455437,0.12504839334107623,0.00043208365170143716,0.0009296153646061637,0.5044217357254952,0.0013531760360997874,0.0013533638040984022
5.281379143985223e-07,0.8811013767209012,0.5282093213409648,0.10801393728222994,1.4001043116497046e-07,0.0009144900390775254,0.281722183414086,0.0013484568105910412,0.0013559915070343591
0.00011184632069315038,0.902377972465582,0.5347506132461161,0.11324041811846687,0.0003430030656198118,0.0008994453038326055,0.5445239707313588,0.0014077560477097004,0.0013274172824546855
0.0031409164167961797,0.9261576971214018,0.5429272281275551,0.11265969802555166,2.0849273232451475e-05,0.0008938861012949374,0.504371527693235,0.0030697373691164543,0.003087266247927381
4.391363131318656e-05,0.8998748435544431,0.6140637775960751,0.10723964382500965,0.001214477959010994,0.0008896426109432467,0.35322817422368424,0.003110679751125988,0.0030646234488381097
1.006365583164569e-07,0.9148936170212766,0.5502861815208503,0.11343399148277192,0.0010908696424089402,0.0008615627842211512,0.3172881726272468,0.003005226657721895,0.003120184064754713
0.0026585943221984366,0.9136420525657072,0.5650040883074406,0.11807975222609365,0.0007034879218772247,0.00085092440930296,0.6404398512314013,0.002550064945784075,0.0026377138762033207
1.8593787511158007e-06,0.9336670838548186,0.5339329517579721,0.1306620209059233,0.0015832004480418997,0.0008393288825319246,0.29370112980687524,0.0025103788401612723,0.0026584766225596266
0.00019142461396682225,0.886107634543179,0.5282093213409648,0.1014324428958575,3.7864092014694355e-05,0.0008159051056831424,0.5301896188705761,0.0026909290369434365,0.0025680330351520765
2.4261674742554178e-05,0.8848560700876096,0.5273916598528209,0.10936895083236542,0.00026442444423573124,0.0008017718812243925,0.39703876215172684,0.00020494016962913254,0.00017930008637437366
0.46055597568687107,0.902377972465582,0.5421095666394112,0.10530391018195895,0.001413224884804576,0.0007894307483904327,0.633871581019615,0.4348244659320596,0.46062966302797986
0.002244447533728443,0.9136420525657072,0.5568274734260016,0.1205962059620596,3.296333855744055e-08,0.0007319219399638802,0.33228267322509186,0.43676187961738044,0.45960674875510826
1.2285003461413585e-06,0.8785982478097623,0.5102207686017988,0.12679055361982186,0.00017140930871649356,0.0007094255267558116,0.28882988197147874,0.4367401434804565,0.45961835373122856
3.639251213183343e-05,0.9073842302878599,0.6189697465249386,0.13956639566395662,0.002079177997659812,0.0007092350901847408,0.5054332753597832,0.002153206231561239,0.002226536851993544
6.649858142375997e-06,0.9073842302878599,0.5445625511038429,0.10801393728222994,0.00046323016008399486,0.0007080425900646336,0.4043091354163147,4.142277316565053e-05,3.261729274693156e-05
4.0147131430588674e-07,0.904881101376721,0.5429272281275551,0.0933023615950445,0.0017147011482472358,0.0007071480944866733,0.38230004839367954,4.064231555409024e-05,3.313563625041852e-05
0.00014435696489641879,0.9173967459324155,0.5470155355682746,0.11498257839721251,0.0013641568686255778,0.0007051156366287941,0.5550448108894166,0.0001425271051981191,0.00014080400176913992
0.04696526480280197,0.8898623279098873,0.5322976287816843,0.09698025551684086,0.0005307442377182025,0.0007034667297078658,0.5530567666954209,0.044456822070818226,0.04691136864661601
7.56964252730982e-05,0.9261576971214018,0.5846279640228944,0.1238869531552458,0.0022819198164116075,0.0006926121789146974,0.3102932510931796,0.044527877037049336,0.046873578271397126
0.9839375582128554,0.9011264080100125,0.5560098119378577,0.11730545876887338,0.0002559613862966074,0.0006917582407169234,0.6263453069120625,0.9729219993222022,0.9616542977165362
0.0005779130931892593,0.918648310387985,0.5470155355682746,0.11265969802555166,0.00019490658543361254,0.0006752523341318092,0.2902315003017879,0.9291467987811242,0.9839987992922746
1.751251625180479e-06,0.9098873591989988,0.5412919051512673,0.09562524196670535,0.0007040515538342314,0.0006723368985641139,0.3228403193799628,0.9290770175867645,0.9840358168769365
5.5559235206894645e-05,0.902377972465582,0.5551921504497137,0.12001548586914437,0.0004508055051395294,0.0006672724592096026,0.5067956217435807,0.0005990979240615944,0.0005512617248299825
1.6960972876564245e-05,0.904881101376721,0.525756336876533,0.097367402245451,1.6821464057480506e-05,0.0006632232481547386,0.41450897632082034,6.973397773519624e-05,4.787616759875024e-05
0.002150312235587636,0.9123904881101377,0.5396565821749794,0.11633759194734802,0.0003221213422103783,0.0006604346083619435,0.5343273602335294,0.0020973058153445855,0.0021149638709551223
9.971548330387113e-05,0.904881101376721,0.5412919051512673,0.12369337979094074,0.0018415447474944028,0.0006559885463122727,0.377056712041851,0.002138975549536076,0.0020938404034774507
9.949259332314218e-07,0.9224030037546934,0.5543744889615698,0.11711188540456831,0.0006553086262899569,0.0006514561260243283,0.3465235224227532,0.002123908578022636,0.002102339162413702
2.49504091610152e-08,0.9286608260325407,0.5004088307440718,0.09097948122338365,7.02328846433329e-06,0.0006449451529962428,0.364839757981178,9.470765017333324e-05,9.906141527850864e-05
5.895586967589284e-05,0.9111389236545683,0.5568274734260016,0.10201316298877272,0.0004094245734122048,0.0006371786975471381,0.592461937147422,5.624328015041897e-05,5.828819772980696e-05
2.4261674742554178e-05,0.8823529411764707,0.5282093213409648,0.10859465737514515,0.00017699249975211995,0.0006332897431045243,0.42044413180264717,7.819983851233835e-05,5.113623103973042e-05
0.007250116274040633,0.9073842302878599,0.5486508585445625,0.10743321718931473,4.977323792418808e-05,0.0006281939756125711,0.5513675098554817,0.00692002611089532,0.00721122781516197
1.828362233879214e-05,0.9136420525657072,0.5175797219950939,0.14866434378629498,0.000777762096327562,0.0006235243782624396,0.31919002799523755,0.006881644187417912,0.007231511175665673
1.2568556958042556e-06,0.9148936170212766,0.5625511038430089,0.10917537746806037,0.0003346888987586919,0.000609205169485297,0.38488009519226535,0.006859934809105332,0.007243031290759458
5.475558880780025e-07,0.9123904881101377,0.5372035977105477,0.11091753774680602,0.0006100597715522277,0.0005824660635939626,0.42157668363760703,1.860171339229093e-05,1.721228941233896e-05
0.0007215422078783256,0.9036295369211514,0.5511038430089941,0.11420828493999223,0.0001578721305235159,0.0005819343048327621,0.5808562596124818,0.0006822586043255243,0.0007207377979264479
7.666689226424055e-05,0.9098873591989988,0.5568274734260016,0.11459543166860238,0.0003927493940621302,0.0005659569740669915,0.3935345339702864,0.0007534221726675656,0.0006861930881149889
0.0001877853627500385,0.9036295369211514,0.5429272281275551,0.1049167634533488,0.0007951608628421397,0.0005640605463813186,0.45589329077464097,0.0009301162981603011,0.0005971701612522108
0.0007829242450680786,0.9098873591989988,0.5363859362224038,0.0960123886953155,8.913076303082049e-05,0.0005447739689558152,0.4664642514616678,0.0009880418077781424,0.0006578481647343806
1.5236255741343925e-06,0.9086357947434294,0.5331152902698282,0.08149438637243514,4.5387613765792365e-05,0.0005424800420892002,0.31403923639079545,0.0009171299870459954,0.0007070117234887017
2.964315650114731e-06,0.9086357947434294,0.579721995094031,0.10878823073945022,4.4675867463741255e-05,0.0005391013016284733,0.4513168471699117,0.0007427165294367177,0.0007808024979236383
5.171472989744534e-06,0.8811013767209012,0.5314799672935404,0.10085172280294229,7.085587625919153e-05,0.0005377807054952744,0.44914977594753336,8.760347108396594e-06,2.996667048012444e-06
0.0007285780935641075,0.9111389236545683,0.5617334423548649,0.1370499419279907,9.977359256578585e-06,0.0005345583699005587,0.5364237172534411,0.0006948731336237022,0.0007246117828324498
0.0473131772191265,0.8848560700876096,0.526573998364677,0.09949670925280679,6.368956536588297e-05,0.0005342400886012795,0.5210317654961183,0.045340966975225966,0.04696882243082982
5.7742785936964906e-05,0.9098873591989988,0.5592804578904332,0.10104529616724736,0.0006442527129063027,0.0005295160771204408,0.30476611139793097,0.045390577907563276,0.046941942747353416
1.3699281842684398e-05,0.9061326658322904,0.5290269828291086,0.11072396438250093,7.46989265541539e-06,0.0005221670213264057,0.4094984106322609,0.04471595514527292,0.04729594060541479
0.0009396546641375665,0.8998748435544431,0.5780866721177432,0.1130468447541618,0.0005027545619518309,0.0005208672960135766,0.5221192493357546,0.0009538050154526213,0.0009049081973897562
1.1950233446223338e-05,0.904881101376721,0.5993458708094848,0.1320170344560588,0.0010415087979041436,0.0005172369150046572,0.3513458055144745,0.0009105911199683777,0.0009270100420207972
2.4261674742554178e-05,0.8811013767209012,0.5282093213409648,0.10646535036778937,5.5628026584715044e-05,0.0005141116488274517,0.4521633416785285,0.0009205587264461073,0.0009217872236898637
1.129007327549876e-05,0.9011264080100125,0.5461978740801308,0.09156020131629886,0.00027453521169331757,0.0005137657738706904,0.4228869529204213,4.4471934627782016e-05,1.247259202381358e-05
4.368993834768933e-06,0.9136420525657072,0.5290269828291086,0.0967866821525358,5.794165516060762e-05,0.0005137080518000049,0.41922190104450957,3.731760759443665e-05,1.7311237840046412e-05
3.348111119441073e-14,0.9136420525657072,0.5453802125919869,0.10046457607433215,0.00018384456175067547,0.0004985366883034406,0.08122388198011354,1.4422149313036466e-05,9.677449284558019e-06
1.7839342550247177e-05,0.9148936170212766,0.5494685200327064,0.11188540456833138,0.00013652838908893372,0.0004924069363504123,0.8229155768897253,2.0602618025593342e-05,1.5925111006968155e-05
2.154508304407429e-07,0.9036295369211514,0.5461978740801308,0.10723964382500965,0.00021222277660421025,0.0004911878090531442,0.350318989221464,1.6682968136790138e-05,1.7552755103675145e-05
0.0035514239540493896,0.9136420525657072,0.5355682747342599,0.09891598915989157,0.0006715294686408175,0.000478336969961626,0.6310660995391497,0.003368120160901093,0.0035436404603887716
1.212421391606038e-05,0.9073842302878599,0.5519215044971381,0.10588463027487414,0.0005320605756953342,0.00047420420346141903,0.32520913534380425,0.0033627268609419635,0.0035464812658255788
1.2368383411031793e-05,0.9123904881101377,0.5568274734260016,0.11343399148277192,0.0005059000197453407,0.0004666978252893881,0.43848608828057345,0.003374195441088722,0.0035403874012745083
3.692961712408549e-11,0.886107634543179,0.5322976287816843,0.09891598915989157,0.001191038989048048,0.0004582340104749785,0.18528295889266078,2.2758283142870615e-05,1.2066075769276066e-05
3.0654625722665412e-06,0.8973717146433041,0.5633687653311529,0.12969415408439794,0.00019475829848124388,0.0004406084274176169,0.6631739603970421,1.4209645591652961e-05,1.0973657213897639e-05
1.0390887084855825e-05,0.9086357947434294,0.5494685200327064,0.09756097560975607,1.8354631355489178e-05,0.000435706624794226,0.46235028091263997,1.2343505468166252e-05,9.064190790906582e-06
0.00011257417093650712,0.9173967459324155,0.5543744889615698,0.10104529616724736,0.0016400294418681355,0.0004265275733058555,0.48544259083499697,0.00011857839731409589,0.00010589095106586081
1.7531971428481945e-11,0.9349186483103881,0.5870809484873262,0.11343399148277192,0.00018900669447922695,0.00042299273596417965,0.12660821468014966,0.00011568557273064885,0.00010761081059836044
